EPPLER 420 AIRFOIL
    1.000001      0.2739395E-03
   0.9926205      0.4650212E-02
   0.9837488      0.1067100E-01
   0.9742760      0.1726006E-01
   0.9642668      0.2385830E-01
   0.9535803      0.3029864E-01
   0.9418299      0.3669780E-01
   0.9285873      0.4336964E-01
   0.9137830      0.5047486E-01
   0.8976681      0.5797781E-01
   0.8806081      0.6577086E-01
   0.8629779      0.7369650E-01
   0.8450827      0.8161476E-01
   0.8271469      0.8941316E-01
   0.8093120      0.9700765E-01
   0.7916630      0.1043367    
   0.7742436      0.1113547    
   0.7570759      0.1180251    
   0.7401657      0.1243215    
   0.7234858      0.1302302    
   0.7069712      0.1357531    
   0.6905475      0.1409053    
   0.6741687      0.1456985    
   0.6578175      0.1501335    
   0.6414913      0.1542073    
   0.6251826      0.1579177    
   0.6088771      0.1612647    
   0.5925570      0.1642519    
   0.5761999      0.1668827    
   0.5597820      0.1691602    
   0.5433022      0.1710884    
   0.5267989      0.1726678    
   0.5103381      0.1738920    
   0.4939609      0.1747489    
   0.4776611      0.1752300    
   0.4613987      0.1753334    
   0.4451286      0.1750598    
   0.4288069      0.1744063    
   0.4123960      0.1733761    
   0.3958789      0.1719764    
   0.3792619      0.1702144    
   0.3625636      0.1680970    
   0.3458060      0.1656323    
   0.3290112      0.1628274    
   0.3121933      0.1596868    
   0.2953584      0.1562146    
   0.2785223      0.1524183    
   0.2617246      0.1483118    
   0.2450091      0.1439050    
   0.2283905      0.1391995    
   0.2118703      0.1341986    
   0.1954915      0.1289228    
   0.1793460      0.1234046    
   0.1635333      0.1176746    
   0.1481448      0.1117630    
   0.1332884      0.1057076    
   0.1190829      0.9955791E-01
   0.1056304      0.9336199E-01
   0.9300815E-01  0.8717409E-01
   0.8133117E-01  0.8108843E-01
   0.7072221E-01  0.7521224E-01
   0.6123240E-01  0.6959969E-01
   0.5281501E-01  0.6427039E-01
   0.4538147E-01  0.5923337E-01
   0.3883155E-01  0.5449147E-01
   0.3306578E-01  0.5003537E-01
   0.2800459E-01  0.4585622E-01
   0.2357192E-01  0.4194712E-01
   0.1970090E-01  0.3828393E-01
   0.1632628E-01  0.3482039E-01
   0.1337855E-01  0.3151059E-01
   0.1079531E-01  0.2831823E-01
   0.8524796E-02  0.2522897E-01
   0.6531424E-02  0.2224493E-01
   0.4787513E-02  0.1937371E-01
   0.3293821E-02  0.1661803E-01
   0.2077477E-02  0.1396221E-01
   0.1149628E-02  0.1137902E-01
   0.5142587E-03  0.8838114E-02
   0.1511357E-03  0.6323171E-02
   0.2715902E-04  0.3848169E-02
   0.1888164E-03  0.1478326E-02
   0.1181836E-02 -0.5560675E-03
   0.2500889E-02 -0.2395728E-02
   0.4372576E-02 -0.3747079E-02
   0.6683874E-02 -0.4403536E-02
   0.9233346E-02 -0.4577488E-02
   0.1198473E-01 -0.4550684E-02
   0.1496289E-01 -0.4449672E-02
   0.1820829E-01 -0.4261859E-02
   0.2177621E-01 -0.3982049E-02
   0.2573619E-01 -0.3609864E-02
   0.3017234E-01 -0.3145799E-02
   0.3518633E-01 -0.2572473E-02
   0.4090307E-01 -0.1865510E-02
   0.4748183E-01 -0.9966650E-03
   0.5514023E-01  0.7389075E-04
   0.6414340E-01  0.1404163E-02
   0.7478681E-01  0.3062432E-02
   0.8737984E-01  0.5118690E-02
   0.1021047      0.7607953E-02
   0.1188806      0.1049916E-01
   0.1373055      0.1370971E-01
   0.1567815      0.1711402E-01
   0.1767692      0.2059269E-01
   0.1968784      0.2405045E-01
   0.2169007      0.2742104E-01
   0.2367250      0.3065653E-01
   0.2563131      0.3372456E-01
   0.2756681      0.3660221E-01
   0.2948196      0.3927276E-01
   0.3138044      0.4172651E-01
   0.3326388      0.4395454E-01
   0.3513165      0.4594575E-01
   0.3698229      0.4768722E-01
   0.3881705      0.4916766E-01
   0.4064063      0.5037802E-01
   0.4246060      0.5131450E-01
   0.4428537      0.5198760E-01
   0.4612301      0.5240628E-01
   0.4798143      0.5257570E-01
   0.4986837      0.5251027E-01
   0.5178981      0.5223482E-01
   0.5374890      0.5177657E-01
   0.5574511      0.5116363E-01
   0.5777399      0.5042027E-01
   0.5982676      0.4957503E-01
   0.6189032      0.4865628E-01
   0.6395294      0.4766843E-01
   0.6601067      0.4660627E-01
   0.6806743      0.4546276E-01
   0.7012699      0.4423983E-01
   0.7218419      0.4294755E-01
   0.7422493      0.4159417E-01
   0.7623487      0.4016393E-01
   0.7820624      0.3863575E-01
   0.8013638      0.3698412E-01
   0.8202329      0.3518028E-01
   0.8386436      0.3320106E-01
   0.8565875      0.3102564E-01
   0.8741077      0.2863017E-01
   0.8912581      0.2599364E-01
   0.9079353      0.2312931E-01
   0.9238764      0.2008112E-01
   0.9390101      0.1682741E-01
   0.9535993      0.1330244E-01
   0.9676452      0.9664903E-02
   0.9804944      0.6220950E-02
   0.9916268      0.3051033E-02
    1.000001      0.2739395E-03
