EPPLER 420 AIRFOIL
    1.000006      0.1265892E-02
   0.9896084      0.8493469E-02
   0.9780160      0.1761880E-01
   0.9662682      0.2663835E-01
   0.9540087      0.3520734E-01
   0.9408307      0.4344079E-01
   0.9264174      0.5170756E-01
   0.9106849      0.6025432E-01
   0.8937013      0.6919319E-01
   0.8756584      0.7849737E-01
   0.8568134      0.8805422E-01
   0.8374506      0.9771236E-01
   0.8178480      0.1073135    
   0.7982316      0.1167109    
   0.7787570      0.1257926    
   0.7595203      0.1344731    
   0.7405744      0.1426931    
   0.7219198      0.1504159    
   0.7035068      0.1576323    
   0.6852754      0.1643550    
   0.6671888      0.1705949    
   0.6492293      0.1763542    
   0.6313806      0.1816334    
   0.6136193      0.1864344    
   0.5959193      0.1907639    
   0.5782539      0.1946292    
   0.5605967      0.1980375    
   0.5429390      0.2010015    
   0.5253026      0.2035297    
   0.5077312      0.2056206    
   0.4902668      0.2072654    
   0.4729423      0.2084582    
   0.4557762      0.2091886    
   0.4387634      0.2094445    
   0.4218776      0.2092173    
   0.4050877      0.2085063    
   0.3883641      0.2073081    
   0.3716797      0.2056235    
   0.3550160      0.2034571    
   0.3383641      0.2008127    
   0.3217229      0.1976971    
   0.3050991      0.1941182    
   0.2885082      0.1900864    
   0.2719775      0.1856166    
   0.2555468      0.1807279    
   0.2392619      0.1754416    
   0.2231710      0.1697842    
   0.2073338      0.1637963    
   0.1918351      0.1575349    
   0.1767790      0.1510659    
   0.1622738      0.1444612    
   0.1484202      0.1377936    
   0.1353042      0.1311316    
   0.1229863      0.1245385    
   0.1115028      0.1180667    
   0.1008622      0.1117599    
   0.9105076E-01  0.1056495    
   0.8203856E-01  0.9975809E-01
   0.7378156E-01  0.9409777E-01
   0.6623143E-01  0.8866901E-01
   0.5933480E-01  0.8346777E-01
   0.5303640E-01  0.7848595E-01
   0.4728453E-01  0.7371047E-01
   0.4202783E-01  0.6912659E-01
   0.3721722E-01  0.6471937E-01
   0.3281018E-01  0.6047457E-01
   0.2877087E-01  0.5638131E-01
   0.2506735E-01  0.5243120E-01
   0.2167506E-01  0.4861495E-01
   0.1858308E-01  0.4491618E-01
   0.1577776E-01  0.4131681E-01
   0.1324280E-01  0.3779972E-01
   0.1095852E-01  0.3435134E-01
   0.8899131E-02  0.3096702E-01
   0.7042806E-02  0.2764695E-01
   0.5371551E-02  0.2439346E-01
   0.3879600E-02  0.2120935E-01
   0.2600442E-02  0.1809288E-01
   0.1566894E-02  0.1503647E-01
   0.8027820E-03  0.1202909E-01
   0.3146929E-03  0.9058612E-02
   0.7309945E-04  0.6117821E-02
   0.5043477E-04  0.3207997E-02
   0.7795779E-03  0.5343136E-03
   0.2160615E-02 -0.1888321E-02
   0.4376252E-02 -0.3598399E-02
   0.7214544E-02 -0.4121850E-02
   0.1022651E-01 -0.3977114E-02
   0.1337120E-01 -0.3645408E-02
   0.1666614E-01 -0.3220495E-02
   0.2013068E-01 -0.2701711E-02
   0.2378711E-01 -0.2093962E-02
   0.2765984E-01 -0.1405693E-02
   0.3177468E-01 -0.6374459E-03
   0.3616063E-01  0.2184307E-03
   0.4085190E-01  0.1170358E-02
   0.4588962E-01  0.2227308E-02
   0.5132404E-01  0.3400291E-02
   0.5721544E-01  0.4705385E-02
   0.6363600E-01  0.6161668E-02
   0.7067240E-01  0.7790829E-02
   0.7842922E-01  0.9617883E-02
   0.8702982E-01  0.1167308E-01
   0.9661423E-01  0.1398865E-01
   0.1073351      0.1659515E-01
   0.1193437      0.1952120E-01
   0.1327548      0.2278443E-01
   0.1476148      0.2637767E-01
   0.1638752      0.3026095E-01
   0.1813545      0.3435232E-01
   0.1997833      0.3854020E-01
   0.2188602      0.4269935E-01
   0.2383079      0.4671193E-01
   0.2579281      0.5048818E-01
   0.2775858      0.5396290E-01
   0.2972069      0.5708969E-01
   0.3167613      0.5983958E-01
   0.3362367      0.6219134E-01
   0.3556349      0.6412727E-01
   0.3749834      0.6563771E-01
   0.3943641      0.6671613E-01
   0.4139251      0.6735038E-01
   0.4338692      0.6755050E-01
   0.4543760      0.6735392E-01
   0.4755542      0.6679837E-01
   0.4974220      0.6592186E-01
   0.5199643      0.6475796E-01
   0.5431739      0.6334898E-01
   0.5670471      0.6174032E-01
   0.5915189      0.5998024E-01
   0.6164109      0.5813016E-01
   0.6414830      0.5622337E-01
   0.6665843      0.5426497E-01
   0.6916685      0.5225964E-01
   0.7166073      0.5023470E-01
   0.7410962      0.4822349E-01
   0.7648228      0.4619749E-01
   0.7876500      0.4410246E-01
   0.8095655      0.4188124E-01
   0.8305901      0.3948232E-01
   0.8507573      0.3686714E-01
   0.8701315      0.3400386E-01
   0.8887978      0.3086363E-01
   0.9067747      0.2743380E-01
   0.9239901      0.2371575E-01
   0.9405035      0.1962798E-01
   0.9566635      0.1507282E-01
   0.9725953      0.1033065E-01
   0.9877721      0.5661492E-02
    1.000006      0.1265892E-02
